titre_initiative,resume_initiative,tag_besoin_niv1_code,tag_besoin_niv2_code,tag_produit_niv1_code,tag_produit_niv2_code,tag_structure_niv1_code,nom_structure,url_initiative,contact_mail,contact_tel,materiel_utilise,machine_utilisee,capacite_production,version,adresse,code_postal,ville,pays,url_illustration,commentaires,source,est_actif,langue,auteur_data,validation,notes_validation,a_publier,date_maj
Hacking Covid-19,"La communauté Hacking Health Camp se mobilise pour aider les professionnels de santé. 
Si vous avez rien à faire ces prochains jours ;) venez collaborer sur des projets remontés par le personnel sur le terrain en partenariat avec CHRU de Strasbourg - Hôpitaux Universitaires de Strasbourg et Institute of Image-Guided Surgery (IHU Strasbourg).
Toutes les compétence sont utiles. Des projets ont déjà bien avancés  comme Lifen avec leur application de suivi qu'il faut maintenant déployer plus largement  mais d'autres doivent démarrer rapidement  comme la centralisation des protocoles de prise en charge. ",SANTE,,INITIATIVE,ENTRAIDE,ENTREPRISE,Communauté Hacker,https://www.linkedin.com/feed/update/urn:li:activity:6646055909543985153/,,,,,,,,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQERZaa7kCzLlA/company-logo_200_200/0?e=1593648000&v=beta&t=y-OQmV0kpUMnfmjKAbwItGtHOVLzK-R3KCZhL_lakEI,Hacker/Maker,https://docs.google.com/spreadsheets/d/1C9DT-A5FBN_xEgD1Q9uAU51orJM8XPdKb3xXVTu5qQQ/edit?usp=sharing,,fr,CG,NR,,OUI,04/05/2020
Paul Boyé Technologies,INFO FRANCE BLEU - L’un des quatre fabricants de masques chirurgicaux et ffp2 se trouve en Occitanie  à Labarthe-sur-Lèze  au sud de Toulouse. Il s’agit de Paul Boyé qui produit habituellement des uniformes. Et le groupe cherche à recruter pour fabriquer plus de masques.,SANTE,,INITIATIVE,MASQUE/ENTRAIDE,ENTREPRISE,Entreprise,https://www.francebleu.fr/infos/societe/coronavirus-un-fabricant-de-masques-toulousain-manque-de-bras-pour-produire-1584545916,,,,,,,,,Toulouse,France,https://cdn.radiofrance.fr/s3/cruiser-production/2020/03/3e4b8eb9-8b29-48ff-b250-d9c3e31c1cad/870x489_paul_boye.webp,Masque,https://docs.google.com/spreadsheets/d/1C9DT-A5FBN_xEgD1Q9uAU51orJM8XPdKb3xXVTu5qQQ/edit?usp=sharing,,fr,CG,NR,,OUI,04/05/2020
Kolmi Hopen,Le fabricant de masques Kolmi Hopen a besoin de main d’œuvre. La liste des postes ouverts: https://www.maineetloire.cci.fr/sites/default/files/mediatheque/actualites/2020/fichiers/postes_a_pourvoir_kolmi.pdf,SANTE,,INITIATIVE,MASQUE/ENTRAIDE,ENTREPRISE,Entreprise,https://www.angers.villactu.fr/le-fabricant-de-masques-kolmi-hopen-a-besoin-de-main-doeuvre/,,,,,,,,,Angers,France,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,Masque,https://docs.google.com/spreadsheets/d/1C9DT-A5FBN_xEgD1Q9uAU51orJM8XPdKb3xXVTu5qQQ/edit?usp=sharing,,fr,CG,NR,,OUI,04/05/2020
Les Tissages de Charlieu,Production de masques lavables (non FFP2)  objectifs 100000 masques par jour en coton et polyester (deux couches de coton recyclé et d'une couche molletonnée de polyester texturé). Inspiré des recommandations du CHU de Grenoble  il a été soumis et validé par la DGA. A utiliser par les personnes qui ne sont pas en contact direct avec les malades,HELP,,INITIATIVE,MISE_RELATION,NR,Entreprise,https://www.facebook.com/258440671170672/photos/a.372482519766486/1129135190767878/?type=3,,,,,,,,,Charlieu,France,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/89862116_1129135194101211_4279749153128448000_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=JB_53tYEU2QAX9tmZPO&_nc_ht=scontent-cdg2-1.xx&oh=c7091ac6721fb7335246e9c7fa4b27ed&oe=5EA72E6E,masques,https://docs.google.com/spreadsheets/d/1C9DT-A5FBN_xEgD1Q9uAU51orJM8XPdKb3xXVTu5qQQ/edit?usp=sharing,,fr,CG,NR,,OUI,04/05/2020
WHO MyHealth,"Fight misinformation and ""might in time take on a similar contact-tracing function""",NUMERIQUE,,INITATIVE,NR,NR,"Fight misinformation and ""might in time take on a similar contact-tracing function""",https://www.91mobiles.com/hub/who-myhealth-app-launch-march-30-fighting-misinformation-track-covid-19-patients/,,,,,,,,,,WHO (World Health Organization),,Facebook  Twitter  Youtube and TikTok are already directing users that search for coronavirus on their sites to the WHO or local health organisationshttps://www.bbc.com/news/technology-51497800,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Nexttrace,if an individual is confirmed to have COVID-19  they can choose to register their case in an online platform. If they register  the platform will warn other individuals who were possibly exposed to this infection that they should seek testing  using cell phone location and proximity data to detect possible exposure events while ensuring that privacy is preserved and data is secure,NUMERIQUE,,INITATIVE,NR,NR,if an individual is confirmed to have COVID-19  they can choose to register their case in an online platform. If they register  the platform will warn other individuals who were possibly exposed to this infection that they should seek testing  using cell phone location and proximity data to detect possible exposure events while ensuring that privacy is preserved and data is secure,https://nexttrace.org/,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Apple COVID-19 Screening Tool,Siri has been updated too  to answer questions about Covid-19,NUMERIQUE,,INITATIVE,NR,NR,Siri has been updated too  to answer questions about Covid-19,https://www.apple.com/newsroom/2020/03/apple-releases-new-covid-19-app-and-website-based-on-CDC-guidance/,,,,,,,,,,USA,,The tools do not require a sign-in or association with a user’s Apple ID  and users’ individual responses will not be sent to Apple or any government organization.,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Fever Detection COVID19 Screening System,Transform system to detect weapon to spot fever. Send an alert if it detects someone with a higher than normal body temperature. Should then contact the client. ,NUMERIQUE,,INITATIVE,NR,NR,Transform system to detect weapon to spot fever. Send an alert if it detects someone with a higher than normal body temperature. Should then contact the client. ,https://www.vice.com/en_us/article/epg8xe/surveillance-company-deploying-coronavirus-detecting-cameras,,,,,,,,,,USA,,Not clear whether it's been launched. Allegedly in use in The Capital Factory  Texas co-working space. ,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Health weather,Kinsa  a smart thermometre company  uses thermometer and app data to map illnesses across US territory,NUMERIQUE,,INITATIVE,NR,NR,Kinsa  a smart thermometre company  uses thermometer and app data to map illnesses across US territory,https://healthweather.us/,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Private Kit: SafePaths,"The app ""SafePath"" says if you’ve crossed paths with someone who is infected. Then shares it with other users in a privacy-preserving way.",NUMERIQUE,,INITATIVE,NR,NR,"The app ""SafePath"" says if you’ve crossed paths with someone who is infected. Then shares it with other users in a privacy-preserving way.",https://www.technologyreview.com/s/615372/coronavirus-infection-tests-app-pandemic-location-privacy/,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
FluSense,AI system listens to coughs to learn where the coronavirus is spreading,NUMERIQUE,,INITATIVE,NR,NR,AI system listens to coughs to learn where the coronavirus is spreading,https://thenextweb.com/neural/2020/03/20/this-ai-system-listens-to-coughs-to-learn-where-the-coronavirus-is-spreading/,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Tech giants join government task force,,NUMERIQUE,,INITATIVE,NR,NR,,https://www.wsj.com/articles/silicon-valley-ramps-up-efforts-to-tackle-virus-11584313224?mod=article_inline,,,,,,,,,,USA,,"Congress must take steps to protect our privacy and secure our personal data  including location and health data  in the forthcoming emergency relief packages  15 groups said in a letter sent to members of Congress today.
https://www.amnestyusa.org/press-releases/15-groups-call-on-lawmakers-to-protect-privacy-and-personal-data-in-covid-19-relief-packages/",https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Biobot,map the coronavirus spread by looking at your poo,NUMERIQUE,,INITATIVE,NR,NR,map the coronavirus spread by looking at your poo,,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
"SCAN ""Initiative""",Gates Foundation-backed Seattle Coronavirus Assessment Network (SCAN) is delivering nose-swabs to the local population to investigate virus spread. Amazon Care is delivering the kits and picking them up for researchers. ,NUMERIQUE,,INITATIVE,NR,NR,Gates Foundation-backed Seattle Coronavirus Assessment Network (SCAN) is delivering nose-swabs to the local population to investigate virus spread. Amazon Care is delivering the kits and picking them up for researchers. ,https://www.bbc.co.uk/news/business-52014447,,,,,,,,,,USA,,The Bill & Melinda Gates Foundation along with research charity Wellcome and Mastercard's Impact Charity have committed $125m (£107m) in funding to develop treatments for the coronavirus.,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
"Same as ""SCAN inintiative""",Virus monitoring program launched in Seattle based on home-test kits. The Bill & Melinda Gates Foundation provide technical guidance  Gates Ventures funding  Amazon Care delivery. ,NUMERIQUE,,INITATIVE,NR,NR,Virus monitoring program launched in Seattle based on home-test kits. The Bill & Melinda Gates Foundation provide technical guidance  Gates Ventures funding  Amazon Care delivery. ,https://www.cnbc.com/2020/03/23/amazon-delivers-coronavirus-test-kits-for-scan-a-gates-backed-effort.html,,,,,,,,,,USA,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Chan Zuckerberg Initiative (CZI) & Chan Zuckerberg Biohub provide tests for COVID-19. ,Facebook CEO Mark Zuckerberg’s philanthropic groups working to provide testing in the Bay Area. ,NUMERIQUE,,INITATIVE,NR,NR,Facebook CEO Mark Zuckerberg’s philanthropic groups working to provide testing in the Bay Area. ,https://www.theverge.com/2020/3/20/21187521/mark-zuckerberg-chan-initiative-biohub-ucsf-covid-19-testing-coronavirus,,,,,,,,,,USA,,Not directly surveillance  but efforts directly linked to big tech. ,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
,Island Health isn’t sharing locations of COVID-19 cases for privacy reasons,NUMERIQUE,,INITATIVE,NR,NR,Island Health isn’t sharing locations of COVID-19 cases for privacy reasons,https://www.vicnews.com/news/island-health-isnt-sharing-locations-of-covid-19-cases-for-privacy-reasons/,,,,,,,,,,Canada,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
,Trudeau leaves door open to using smartphone data to track Canadians' compliance with pandemic rules,NUMERIQUE,,INITATIVE,NR,NR,Trudeau leaves door open to using smartphone data to track Canadians' compliance with pandemic rules,https://www.cbc.ca/news/politics/cellphone-tracking-trudeau-covid-1.5508236,,,,,,,,,,Canada,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Testeate,"The app enables direct information exchange between Argentina's National Ministry of Health and the population. Users can know prevention measures for each region  monitor their symptoms  and see the map of cases in the country
",NUMERIQUE,,INITATIVE,NR,NR,"The app enables direct information exchange between Argentina's National Ministry of Health and the population. Users can know prevention measures for each region  monitor their symptoms  and see the map of cases in the country
",https://www.infobae.com/coronavirus/2020/03/20/test-virtual-sobre-coronavirus-una-app-te-dice-como-actuar-de-acuerdo-a-los-sintomas/,,,,,,,,,,Argentina,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Pan-European Privacy-Preserving Proximity Tracing,"Setting technical mechanisms and standards for interoperability across the EU in a way that is privacy enhancing for contact tracking.  
​Functioning details in remarks section. ",NUMERIQUE,,INITATIVE,NR,NR,"Setting technical mechanisms and standards for interoperability across the EU in a way that is privacy enhancing for contact tracking.  
​Functioning details in remarks section. ",https://www.pepp-pt.org/,,,,,,,,,,Europe,,Each PEPP-PT phone broadcasts over a short distance a temporarily valid  authenticated and anonymous identifier (ID) that cannot be connected to a user. When phone A and phone B have been in contact for a relevant amount of time  the anonymous ID of phone B is recorded (encrypted) and stored locally on phone A (and vice versa). If user A is tested positive  authorities contact user A  who then provides information voluntarily. If A and B are in the same country  user B is notified about his possible exposure. If they are in different countries  the anonymised ID is transmitted to the relevant authority  which deals with information tranmission (user identity is never disclosed). ,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
EU Data sharing plans,After talks with CEOs of telecoms and GSMA  EU Commission internal market chief decided to request telecoms to hand over anonymised metadata,NUMERIQUE,,INITATIVE,NR,NR,After talks with CEOs of telecoms and GSMA  EU Commission internal market chief decided to request telecoms to hand over anonymised metadata,https://www.euractiv.com/section/data-protection/news/eus-breton-defends-covid-19-telecoms-data-acquisition-plans/,,,,,,,,,,EU Commission,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Covid19cz,"""smart quarantine"" (full launch on april 12th)",NUMERIQUE,,INITATIVE,NR,NR,"""smart quarantine"" (full launch on april 12th)",https://www.lefigaro.fr/flash-eco/virus-les-tcheques-testent-l-utilisation-de-donnees-personnelles-pour-freiner-l-epidemie-20200331,,,,,,,,,,Czech Republic,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Telco // mobile,Slovakia has approved a law which allows the government to monitor the movements of those infected by the Coronavirus. The amendment will give Slovakia’s Public Health Office access to location data from the mobile phones of those quarantined  in order to try and contain the spread of the virus,NUMERIQUE,,INITATIVE,NR,NR,Slovakia has approved a law which allows the government to monitor the movements of those infected by the Coronavirus. The amendment will give Slovakia’s Public Health Office access to location data from the mobile phones of those quarantined  in order to try and contain the spread of the virus,https://www.capacitymedia.com/articles/3825179/slovakia-green-lights-coronavirus-tracking-using-telco-data,,,,,,,,,,Slovakia,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Electronic Communication Act change (proposal),The government proposed a change of the Electronic Communications Act under which  in extraordinary situations  the health minister would ask telecommunications companies to provide data on the locations of users’ terminal equipment.,NUMERIQUE,,INITATIVE,NR,NR,The government proposed a change of the Electronic Communications Act under which  in extraordinary situations  the health minister would ask telecommunications companies to provide data on the locations of users’ terminal equipment.,https://balkaninsight.com/2020/03/25/croatian-proposal-to-track-self-isolating-citizens-alarms-critics/,,,,,,,,,,Croatia,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
,voluntary app that can reduce the time needed to track the spread of Covid-19. In combination with testing and active measures for new infections  the app will play a key role in controlling transmission and returning Norwegian society to a normal state. The app is developed according to Norwegian expectations of privacy and security.,NUMERIQUE,,INITATIVE,NR,NR,voluntary app that can reduce the time needed to track the spread of Covid-19. In combination with testing and active measures for new infections  the app will play a key role in controlling transmission and returning Norwegian society to a normal state. The app is developed according to Norwegian expectations of privacy and security.,https://www.simula.no/news/eng-simula-working-norwegian-institute-public-health,,,,,,,,,,Norway,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
,,NUMERIQUE,,INITATIVE,NR,NR,,https://twitter.com/DerbysPolice/status/1243168931503882241,,,,,,,,,,United Kingdom,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
,Help health chiefs model the consequences of moving resources to best tackle the coronavirus pandemic. Data collected via the NHS's 111 telephone service is to be mixed with other sources to help predict where ventilators  hospital beds  and medical staff will be most in need. The goal is to provide the NHS with interactive dashboards that pull together the disparate data it and its partners already hold,NUMERIQUE,,INITATIVE,NR,NR,Help health chiefs model the consequences of moving resources to best tackle the coronavirus pandemic. Data collected via the NHS's 111 telephone service is to be mixed with other sources to help predict where ventilators  hospital beds  and medical staff will be most in need. The goal is to provide the NHS with interactive dashboards that pull together the disparate data it and its partners already hold,https://www.bbc.com/news/technology-52053565,,,,,,,,,,United Kingdom,,"Amazon's AWS division is helping to provide the cloud computing resources required  while Palantir is providing its Foundry software to help draw all of the data sources together. The program was previously used by the US to help co-ordinate response efforts to Haiti's cholera outbreak after an earthquake in 2010. Microsoft's cloud division Azure has built what has been termed a ""gigantic"" data store to aid the project. Once the crisis is over  the NHS is committed to destroying all the records. Faculty AI was previously known as ASI Data Science  and has previously worked with the Home Office to detect terrorist propaganda online.",https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
BT talking with government to share location data,BT in talks with government about mapping phone users’ movements,NUMERIQUE,,INITATIVE,NR,NR,BT in talks with government about mapping phone users’ movements,https://www.theguardian.com/world/2020/mar/19/plan-phone-location-data-assist-uk-coronavirus-effort,,,,,,,,,,United Kingdom,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
O2 sharing user location data with the government  ,The government is working with mobile network O2 to analyse anonymous smartphone location data to see whether people are following its social distancing guidelines,NUMERIQUE,,INITATIVE,NR,NR,The government is working with mobile network O2 to analyse anonymous smartphone location data to see whether people are following its social distancing guidelines,https://news.sky.com/story/coronavirus-government-using-mobile-location-data-to-tackle-outbreak-11960050,,,,,,,,,,United Kingdom,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
British Mobile app,Smartphone-tracking system to alert people who had come in contact with someone infected with the coronavirus,NUMERIQUE,,INITATIVE,NR,NR,Smartphone-tracking system to alert people who had come in contact with someone infected with the coronavirus,https://www.nytimes.com/2020/03/19/us/coronavirus-location-tracking.html,,,,,,,,,,United Kingdom,,The British scientists acknowledged that their app  still in a feasibility assessment phase  might not work as hoped.,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Telecoms,Government asked telco to track the virus evolution,NUMERIQUE,,INITATIVE,NR,NR,Government asked telco to track the virus evolution,https://www.lavanguardia.com/vida/20200328/48141359424/coronavirus-covid-19-telefonos-moviles-boe-gobierno-contagio-estado.html,,,,,,,,,,Spain,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Coronamadrid,Application is used to monitor contaminated people movements in order to releave hostitals,NUMERIQUE,,INITATIVE,NR,NR,Application is used to monitor contaminated people movements in order to releave hostitals,https://www.lavanguardia.com/tecnologia/20200320/474262207373/aplicaciones-apps-seguimiento-coronavirus-coronamadridcom-coronamadrid-app-aplicacion-espana-italia-madrid.html?facet=amp&__twitter_impression=true,,,,,,,,,Madrid,Spain,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Drone,Police uses drones to maintain quarantine,NUMERIQUE,,INITATIVE,NR,NR,Police uses drones to maintain quarantine,https://twitter.com/policiademadrid/status/1238917235566972930,,,,,,,,,Madrid,Spain,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Covid19 Cat,"""Selon l’application mobile Stop Covid19 Cat qui permet de s’auto-tester  107.000 personnes présentent des symptômes légers du virus en Catalogne  sur 740.000 qui se sont testées.""
A préciser https://www.equinoxmagazine.fr/2020/03/26/coronavirus-espagne-personnes-contaminees/",NUMERIQUE,,INITATIVE,NR,NR,"""Selon l’application mobile Stop Covid19 Cat qui permet de s’auto-tester  107.000 personnes présentent des symptômes légers du virus en Catalogne  sur 740.000 qui se sont testées.""
A préciser https://www.equinoxmagazine.fr/2020/03/26/coronavirus-espagne-personnes-contaminees/",,,,,,,,,,,Spain,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Data analytics,Police is allowed to trace mobile phone traffic metadata and Internet contacts (but no contents) of Bulgarian citizens without a court order,NUMERIQUE,,INITATIVE,NR,NR,Police is allowed to trace mobile phone traffic metadata and Internet contacts (but no contents) of Bulgarian citizens without a court order,https://twitter.com/VessOnSecurity/status/1242503942409519106?s=20%20https://www.mediapool.bg/politsiyata-poluchi-bezkontrolen-dostap-do-telefoni-i-internet-vrazki-news305118.html,,,,,,,,,,Bulgaria,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Home Quarantine,Users must take a selfie to log in. This photo is then used by the facial recognition system. Allows the police to check that individuals do not break quarantine,NUMERIQUE,,INITATIVE,NR,NR,Users must take a selfie to log in. This photo is then used by the facial recognition system. Allows the police to check that individuals do not break quarantine,https://www.privacyinternational.org/examples/3473/poland-app-helps-police-monitor-home-quarantine,,,,,,,,,,Poland,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Home Quarantine,,NUMERIQUE,,INITATIVE,NR,NR,,https://twitter.com/Stylianou_EU/status/1241405641266249728?s=20,,,,,,,,,,Belgium,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Fight virus spreading,Fight virus spreading,NUMERIQUE,,INITATIVE,NR,NR,Fight virus spreading,https://www.lecho.be/dossiers/coronavirus/vos-donnees-telecoms-mises-a-contribution-face-au-coronavirus/10214128.html,,,,,,,,,,Belgium,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Drone,,NUMERIQUE,,INITATIVE,NR,NR,,https://www.ouest-france.fr/sante/virus/coronavirus/saint-malo-la-cote-surveillee-depuis-un-drone-6793835,,,,,,,,,Saint-Malo,France,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Emotion analysis,The company is able to recognize human gathering,NUMERIQUE,,INITATIVE,NR,NR,The company is able to recognize human gathering,https://www.lejournaldesentreprises.com/lorraine/breve/coronavirus-two-i-met-sa-technologie-disposition-des-acteurs-etatiques-489722,,,,,,,,,,France,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
CoronApp,Track contaminated people,NUMERIQUE,,INITATIVE,NR,NR,Track contaminated people,https://www.nouvelobs.com/coronavirus-de-wuhan/20200326.OBS26600/coronapp-une-application-francaise-pour-geolocaliser-les-porteurs-du-virus-covid-19.html,,,,,,,,,,France,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Waze,Waze deletes temporarly the feature that allows users to signal police on the road,NUMERIQUE,,INITATIVE,NR,NR,Waze deletes temporarly the feature that allows users to signal police on the road,https://www.lemonde.fr/pixels/article/2020/03/26/confinement-l-application-waze-a-desactive-le-signalement-des-controles-policiers_6034511_4408996.html,,,,,,,,,,France,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Drone,NEED TO BE UPDATED WITH https://www.laquadrature.net/2020/04/01/covid-19-lattaque-des-drones/,NUMERIQUE,,INITATIVE,NR,NR,NEED TO BE UPDATED WITH https://www.laquadrature.net/2020/04/01/covid-19-lattaque-des-drones/,,,,,,,,,,,,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
Drone,Police uses 20 drones to maintain quarantine,NUMERIQUE,,INITATIVE,NR,NR,Police uses 20 drones to maintain quarantine,https://www.20minutes.fr/paris/2747063-20200324-coronavirus-paris-police-utilise-drones-inciter-habitants-rester-confines,,,,,,,,,,France,,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
